OSM ID,Highway Type,Buffer Distance (km),Original Global Efficiency,New Global Efficiency,Change in Efficiency
400460911,track,20,0.001011911,0.001011762,-1.49E-07
400460911,track,25,0.000890745,0.00089068,-6.48E-08
400460911,track,30,0.000795479,0.000795454,-2.47E-08
400460911,track,35,0.000608585,0.000608574,-1.17E-08
400460911,track,40,0.000578302,0.000578295,-7.35E-09
400460911,track,45,0.000616789,0.000616785,-3.63E-09
400460911,track,50,0.000628508,0.000628506,-2.41E-09
400460911,track,60,0.000605381,0.000605379,-1.52E-09
400581384,motorway_link,5,0.007182782,0.006789096,-0.000393686
400581384,motorway_link,10,0.003140545,0.003114311,-2.62E-05
400581384,motorway_link,15,0.001840235,0.001824054,-1.62E-05
400581384,motorway_link,20,0.001012201,0.00100784,-4.36E-06
400581384,motorway_link,25,0.000694719,0.000692093,-2.63E-06
400581384,motorway_link,30,0.00051654,0.000514856,-1.68E-06
400581384,motorway_link,35,0.000435736,0.000434425,-1.31E-06
400581384,motorway_link,40,0.000424678,0.00042369,-9.89E-07
400581384,motorway_link,45,0.000485514,0.000485216,-2.98E-07
400581384,motorway_link,50,0.000443035,0.000442773,-2.62E-07
400581384,motorway_link,60,0.000398601,0.000398447,-1.54E-07
400468676,tertiary,5,0.007335408,0.007227022,-0.000108386
400468676,tertiary,10,0.001540401,0.001534114,-6.29E-06
400468676,tertiary,15,0.001284158,0.00128133,-2.83E-06
400468676,tertiary,20,0.000938524,0.000937277,-1.25E-06
400468676,tertiary,25,0.000808694,0.000808035,-6.59E-07
400468676,tertiary,30,0.000681457,0.000680711,-7.46E-07
400468676,tertiary,35,0.000632809,0.000632227,-5.82E-07
400468676,tertiary,40,0.000700309,0.000699869,-4.40E-07
400468676,tertiary,45,0.000660913,0.000660592,-3.22E-07
400468676,tertiary,50,0.000631021,0.000630752,-2.70E-07
400468676,tertiary,60,0.000544501,0.000544319,-1.82E-07
400460908,track,5,0.012313098,0.012221603,-9.15E-05
400460908,track,10,0.001777107,0.001775757,-1.35E-06
400460908,track,15,0.001290931,0.001290367,-5.64E-07
400460908,track,20,0.001000674,0.0010004,-2.75E-07
400460908,track,25,0.000801466,0.000801376,-8.96E-08
400460908,track,30,0.000742509,0.000742475,-3.31E-08
400460908,track,35,0.000681778,0.00068176,-1.77E-08
400460908,track,40,0.000565383,0.000565372,-1.05E-08
400460908,track,45,0.000627202,0.000627196,-5.60E-09
400460908,track,50,0.000619527,0.000619523,-3.90E-09
400460908,track,60,0.000564825,0.000564822,-2.28E-09
211549397,secondary,5,0.002551854,0.002548629,-3.23E-06
211549397,secondary,10,0.002516903,0.002515145,-1.76E-06
211549397,secondary,15,0.001032328,0.001032086,-2.41E-07
211549397,secondary,20,0.000840147,0.00083999,-1.57E-07
211549397,secondary,25,0.000549271,0.000549239,-3.19E-08
211549397,secondary,30,0.000446135,0.000446121,-1.43E-08
211549397,secondary,35,0.000485619,0.000485611,-8.17E-09
211549397,secondary,40,0.000508119,0.000508113,-6.61E-09
211549397,secondary,45,0.000514011,0.000514005,-5.75E-09
211549397,secondary,50,0.000503111,0.000503106,-5.10E-09
211549397,secondary,60,0.000468194,0.000468191,-3.43E-09
211549397,secondary,5,0.002551854,0.002548629,-3.23E-06
211549397,secondary,10,0.002516903,0.002515145,-1.76E-06
211549397,secondary,15,0.001032328,0.001032086,-2.41E-07
211549397,secondary,20,0.000840147,0.00083999,-1.57E-07
211549397,secondary,25,0.000549271,0.000549239,-3.19E-08
211549397,secondary,30,0.000446135,0.000446121,-1.43E-08
211549397,secondary,35,0.000485619,0.000485611,-8.17E-09
211549397,secondary,40,0.000508119,0.000508113,-6.61E-09
211549397,secondary,45,0.000514011,0.000514005,-5.75E-09
211549397,secondary,50,0.000503111,0.000503106,-5.10E-09
211549397,secondary,60,0.000468194,0.000468191,-3.43E-09
640414010,secondary,5,0.009783814,0.009723102,-6.07E-05
640414010,secondary,10,0.002330871,0.002328761,-2.11E-06
640414010,secondary,15,0.001085669,0.001085408,-2.61E-07
640414010,secondary,20,0.00087972,0.000879549,-1.71E-07
640414010,secondary,25,0.000593024,0.000592987,-3.64E-08
640414010,secondary,30,0.000419487,0.000419469,-1.78E-08
640414010,secondary,35,0.000506449,0.00050644,-8.53E-09
640414010,secondary,40,0.000512806,0.000512799,-6.88E-09
640414010,secondary,45,0.000511952,0.000511946,-6.34E-09
640414010,secondary,50,0.000509028,0.000509023,-5.48E-09
640414010,secondary,60,0.000469652,0.000469649,-3.59E-09
211549396,residential,5,0.010612135,0.010535454,-7.67E-05
211549396,residential,10,0.002990673,0.002987406,-3.27E-06
211549396,residential,15,0.001106509,0.001106246,-2.64E-07
211549396,residential,20,0.000887854,0.000887681,-1.73E-07
211549396,residential,25,0.000649436,0.000649387,-4.91E-08
211549396,residential,30,0.000454852,0.000454831,-2.14E-08
211549396,residential,35,0.00050266,0.000502652,-8.56E-09
211549396,residential,40,0.000513563,0.000513556,-7.00E-09
211549396,residential,45,0.00051481,0.000514803,-6.53E-09
211549396,residential,50,0.000512876,0.000512871,-5.57E-09
211549396,residential,60,0.000454425,0.000454422,-3.74E-09
211549396,residential,5,0.010612135,0.010535454,-7.67E-05
211549396,residential,10,0.002990673,0.002987406,-3.27E-06
211549396,residential,15,0.001106509,0.001106246,-2.64E-07
211549396,residential,20,0.000887854,0.000887681,-1.73E-07
211549396,residential,25,0.000649436,0.000649387,-4.91E-08
211549396,residential,30,0.000454852,0.000454831,-2.14E-08
211549396,residential,35,0.00050266,0.000502652,-8.56E-09
211549396,residential,40,0.000513563,0.000513556,-7.00E-09
211549396,residential,45,0.00051481,0.000514803,-6.53E-09
211549396,residential,50,0.000512876,0.000512871,-5.57E-09
211549396,residential,60,0.000454425,0.000454422,-3.74E-09
211549386,residential,5,0.01026089,0.010110588,-0.000150302
211549386,residential,10,0.002734728,0.002729022,-5.71E-06
211549386,residential,15,0.00110031,0.001099765,-5.45E-07
211549386,residential,20,0.000884132,0.000883774,-3.59E-07
211549386,residential,25,0.000647051,0.000646945,-1.06E-07
211549386,residential,30,0.000454214,0.000454169,-4.45E-08
211549386,residential,35,0.000511456,0.000511438,-1.77E-08
211549386,residential,40,0.000512758,0.000512743,-1.46E-08
211549386,residential,45,0.000516155,0.000516142,-1.36E-08
211549386,residential,50,0.000513337,0.000513326,-1.16E-08
211549386,residential,60,0.000454828,0.00045482,-7.80E-09
640414010,secondary,5,0.009783814,0.009723102,-6.07E-05
640414010,secondary,10,0.002330871,0.002328761,-2.11E-06
640414010,secondary,15,0.001085669,0.001085408,-2.61E-07
640414010,secondary,20,0.00087972,0.000879549,-1.71E-07
640414010,secondary,25,0.000593024,0.000592987,-3.64E-08
640414010,secondary,30,0.000419487,0.000419469,-1.78E-08
640414010,secondary,35,0.000506449,0.00050644,-8.53E-09
640414010,secondary,40,0.000512806,0.000512799,-6.88E-09
640414010,secondary,45,0.000511952,0.000511946,-6.34E-09
640414010,secondary,50,0.000509028,0.000509023,-5.48E-09
640414010,secondary,60,0.000469652,0.000469649,-3.59E-09
26822328,track,5,0.004069098,0.00406853,-5.68E-07
26822328,track,10,0.002510142,0.002509936,-2.05E-07
26822328,track,15,0.00177663,0.00177652,-1.10E-07
26822328,track,20,0.000968821,0.000968776,-4.52E-08
26822328,track,25,0.000709579,0.000709551,-2.85E-08
26822328,track,30,0.000513726,0.000513709,-1.71E-08
26822328,track,35,0.000451685,0.000451672,-1.25E-08
26822328,track,40,0.000431743,0.000431737,-6.23E-09
26822328,track,45,0.000437543,0.000437539,-3.92E-09
26822328,track,50,0.000449991,0.000449989,-2.62E-09
26822328,track,60,0.000442105,0.000442104,-1.27E-09
32966596,primary,5,0.011320185,0.010813309,-0.000506876
32966596,primary,10,0.002742109,0.002699665,-4.24E-05
32966596,primary,15,0.001712879,0.001680643,-3.22E-05
32966596,primary,20,0.001734721,0.001706694,-2.80E-05
32966596,primary,25,0.001459781,0.001439381,-2.04E-05
32966596,primary,30,0.000797304,0.000789527,-7.78E-06
32966596,primary,35,0.000652254,0.000647457,-4.80E-06
32966596,primary,40,0.000545969,0.000542326,-3.64E-06
32966596,primary,45,0.000438849,0.000436408,-2.44E-06
32966596,primary,50,0.000397893,0.0003958,-2.09E-06
32966596,primary,60,0.000417427,0.00041603,-1.40E-06
51388059,trunk,5,0.004750189,0.004748005,-2.18E-06
51388059,trunk,10,0.002556369,0.002518026,-3.83E-05
51388059,trunk,15,0.002064973,0.002023755,-4.12E-05
51388059,trunk,20,0.001544113,0.001508485,-3.56E-05
51388059,trunk,25,0.001366406,0.001339689,-2.67E-05
51388059,trunk,30,0.000914293,0.00089738,-1.69E-05
51388059,trunk,35,0.000773577,0.000759148,-1.44E-05
51388059,trunk,40,0.000674286,0.000664081,-1.02E-05
51388059,trunk,45,0.000642102,0.000633473,-8.63E-06
51388059,trunk,50,0.00052188,0.000516133,-5.75E-06
51388059,trunk,60,0.000445561,0.000442234,-3.33E-06
283269174,primary,5,0.011580647,0.010010018,-0.00157063
283269174,primary,10,0.003496062,0.003258436,-0.000237626
283269174,primary,15,0.001651977,0.001575107,-7.69E-05
283269174,primary,20,0.001334612,0.001270108,-6.45E-05
283269174,primary,25,0.00109818,0.001053622,-4.46E-05
283269174,primary,30,0.000937908,0.000907337,-3.06E-05
283269174,primary,35,0.000559288,0.000547619,-1.17E-05
283269174,primary,40,0.000496252,0.000488523,-7.73E-06
283269174,primary,45,0.000431076,0.000424788,-6.29E-06
283269174,primary,50,0.000396282,0.000390932,-5.35E-06
283269174,primary,60,0.000391755,0.000387946,-3.81E-06
51388059,trunk,5,0.004750189,0.004748005,-2.18E-06
51388059,trunk,10,0.002556369,0.002518026,-3.83E-05
51388059,trunk,15,0.002064973,0.002023755,-4.12E-05
51388059,trunk,20,0.001544113,0.001508485,-3.56E-05
51388059,trunk,25,0.001366406,0.001339689,-2.67E-05
51388059,trunk,30,0.000914293,0.00089738,-1.69E-05
51388059,trunk,35,0.000773577,0.000759148,-1.44E-05
51388059,trunk,40,0.000674286,0.000664081,-1.02E-05
51388059,trunk,45,0.000642102,0.000633473,-8.63E-06
51388059,trunk,50,0.00052188,0.000516133,-5.75E-06
51388059,trunk,60,0.000445561,0.000442234,-3.33E-06
26623191,construction,5,0.003164135,0.003147179,-1.70E-05
26623191,construction,10,0.002459516,0.002458959,-5.57E-07
26623191,construction,15,0.001305259,0.001304912,-3.47E-07
26623191,construction,20,0.0009077,0.000907468,-2.33E-07
26623191,construction,25,0.000679867,0.000679704,-1.63E-07
26623191,construction,30,0.000552424,0.000552316,-1.08E-07
26623191,construction,35,0.000393697,0.000393634,-6.24E-08
26623191,construction,40,0.000438956,0.000438924,-3.20E-08
26623191,construction,45,0.0004356,0.000435575,-2.52E-08
26623191,construction,50,0.000418877,0.00041886,-1.74E-08
26623191,construction,60,0.000429339,0.000429332,-7.31E-09
26821992,service,5,0.002969679,0.002967626,-2.05E-06
26821992,service,10,0.002437672,0.002437458,-2.14E-07
26821992,service,15,0.001277806,0.001277726,-7.95E-08
26821992,service,20,0.000893464,0.000893417,-4.70E-08
26821992,service,25,0.000682727,0.000682696,-3.09E-08
26821992,service,30,0.000523958,0.000523938,-1.93E-08
26821992,service,35,0.000403036,0.000403023,-1.23E-08
26821992,service,40,0.000423625,0.000423619,-5.86E-09
26821992,service,45,0.000425432,0.000425428,-4.49E-09
26821992,service,50,0.00042383,0.000423827,-3.15E-09
26821992,service,60,0.000428611,0.000428609,-1.41E-09
51388059,trunk,5,0.004750189,0.004748005,-2.18E-06
51388059,trunk,10,0.002556369,0.002518026,-3.83E-05
51388059,trunk,15,0.002064973,0.002023755,-4.12E-05
51388059,trunk,20,0.001544113,0.001508485,-3.56E-05
51388059,trunk,25,0.001366406,0.001339689,-2.67E-05
51388059,trunk,30,0.000914293,0.00089738,-1.69E-05
51388059,trunk,35,0.000773577,0.000759148,-1.44E-05
51388059,trunk,40,0.000674286,0.000664081,-1.02E-05
51388059,trunk,45,0.000642102,0.000633473,-8.63E-06
51388059,trunk,50,0.00052188,0.000516133,-5.75E-06
51388059,trunk,60,0.000445561,0.000442234,-3.33E-06
51388059,trunk,5,0.004750189,0.004748005,-2.18E-06
51388059,trunk,10,0.002556369,0.002518026,-3.83E-05
51388059,trunk,15,0.002064973,0.002023755,-4.12E-05
51388059,trunk,20,0.001544113,0.001508485,-3.56E-05
51388059,trunk,25,0.001366406,0.001339689,-2.67E-05
51388059,trunk,30,0.000914293,0.00089738,-1.69E-05
51388059,trunk,35,0.000773577,0.000759148,-1.44E-05
51388059,trunk,40,0.000674286,0.000664081,-1.02E-05
51388059,trunk,45,0.000642102,0.000633473,-8.63E-06
51388059,trunk,50,0.00052188,0.000516133,-5.75E-06
51388059,trunk,60,0.000445561,0.000442234,-3.33E-06
118608694,tertiary,5,0.01898791,0.018286024,-0.000701885
118608694,tertiary,10,0.00537792,0.005291395,-8.65E-05
118608694,tertiary,15,0.00199608,0.001992775,-3.30E-06
118608694,tertiary,20,0.001773547,0.001771605,-1.94E-06
118608694,tertiary,25,0.00124604,0.001244903,-1.14E-06
118608694,tertiary,30,0.001051002,0.001050323,-6.79E-07
118608694,tertiary,35,0.000711504,0.000711214,-2.90E-07
118608694,tertiary,40,0.000688228,0.00068808,-1.48E-07
118608694,tertiary,45,0.000655948,0.000655832,-1.15E-07
118608694,tertiary,50,0.000578557,0.000578479,-7.73E-08
118608694,tertiary,60,0.000468658,0.000468626,-3.17E-08
30586948,trunk_link,5,0.004555761,0.004555471,-2.90E-07
30586948,trunk_link,10,0.002661625,0.002661483,-1.42E-07
30586948,trunk_link,15,0.001964776,0.001964696,-8.00E-08
30586948,trunk_link,20,0.001005402,0.00100537,-3.15E-08
30586948,trunk_link,25,0.000704787,0.000704769,-1.77E-08
30586948,trunk_link,30,0.000534678,0.000534667,-1.15E-08
30586948,trunk_link,35,0.000516309,0.0005163,-8.17E-09
30586948,trunk_link,40,0.000429113,0.000429108,-4.97E-09
30586948,trunk_link,45,0.000438158,0.000438156,-2.58E-09
30586948,trunk_link,50,0.000501586,0.000501585,-1.56E-09
30586948,trunk_link,60,0.000445124,0.000445123,-8.21E-10
171981816,primary,5,0.013592767,0.012904861,-0.000687907
171981816,primary,10,0.004334139,0.004176846,-0.000157293
171981816,primary,15,0.002146706,0.002125126,-2.16E-05
171981816,primary,20,0.002134169,0.002126672,-7.50E-06
171981816,primary,25,0.00174805,0.001743689,-4.36E-06
171981816,primary,30,0.001497523,0.001494158,-3.36E-06
171981816,primary,35,0.001125051,0.001122747,-2.30E-06
171981816,primary,40,0.000940603,0.000938869,-1.73E-06
171981816,primary,45,0.00083133,0.000829935,-1.39E-06
171981816,primary,50,0.000758755,0.000757646,-1.11E-06
171981816,primary,60,0.000583271,0.000582582,-6.90E-07
181723374,service,5,0.006428243,0.006414033,-1.42E-05
181723374,service,10,0.004936179,0.004934206,-1.97E-06
181723374,service,15,0.003079654,0.003079527,-1.28E-07
181723374,service,20,0.002820262,0.002820207,-5.55E-08
181723374,service,25,0.002312332,0.002312293,-3.89E-08
181723374,service,30,0.001998911,0.001998882,-2.94E-08
181723374,service,35,0.001423777,0.001423763,-1.36E-08
181723374,service,40,0.001302962,0.001302954,-8.25E-09
181723374,service,45,0.001001189,0.001001183,-5.22E-09
181723374,service,50,0.000731836,0.000731833,-3.11E-09
181723374,service,60,0.000528136,0.000528135,-1.44E-09
237266653,footway,5,0.012483521,0.012437514,-4.60E-05
237266653,footway,10,0.005693879,0.005686439,-7.44E-06
237266653,footway,15,0.002509305,0.002507653,-1.65E-06
237266653,footway,20,0.001938366,0.001937886,-4.80E-07
237266653,footway,25,0.001333588,0.001333347,-2.41E-07
237266653,footway,30,0.000848399,0.000848289,-1.10E-07
237266653,footway,35,0.000678124,0.000678064,-5.99E-08
237266653,footway,40,0.00054719,0.00054716,-3.00E-08
237266653,footway,45,0.000478347,0.000478331,-1.57E-08
237266653,footway,50,0.000402378,0.000402368,-9.61E-09
237266653,footway,60,0.000360778,0.000360772,-6.43E-09
978713097,secondary,5,0.010796656,0.010743035,-5.36E-05
978713097,secondary,10,0.002986135,0.00298206,-4.08E-06
978713097,secondary,15,0.001616315,0.001615201,-1.11E-06
978713097,secondary,20,0.001674356,0.001674028,-3.27E-07
978713097,secondary,25,0.000993064,0.00099297,-9.42E-08
978713097,secondary,30,0.000735161,0.000735104,-5.71E-08
978713097,secondary,35,0.000624102,0.000624067,-3.45E-08
978713097,secondary,40,0.000531992,0.000531966,-2.52E-08
978713097,secondary,45,0.000417868,0.000417853,-1.50E-08
978713097,secondary,50,0.000462803,0.000462792,-1.06E-08
978713097,secondary,60,0.000467394,0.000467389,-5.15E-09
51389700,trunk,5,0.005443728,0.005351943,-9.18E-05
51389700,trunk,10,0.003633104,0.00359966,-3.34E-05
51389700,trunk,15,0.003184657,0.003170453,-1.42E-05
51389700,trunk,20,0.002480377,0.002471747,-8.63E-06
51389700,trunk,25,0.002074968,0.002067122,-7.85E-06
51389700,trunk,30,0.001594931,0.001589769,-5.16E-06
51389700,trunk,35,0.00126777,0.001263846,-3.92E-06
51389700,trunk,40,0.001115573,0.001112815,-2.76E-06
51389700,trunk,45,0.000897372,0.000895564,-1.81E-06
51389700,trunk,50,0.000624396,0.000623318,-1.08E-06
51389700,trunk,60,0.000492747,0.000492137,-6.10E-07
404733309,primary,5,0.00723427,0.007152542,-8.17E-05
404733309,primary,10,0.002672216,0.002654713,-1.75E-05
404733309,primary,15,0.000853149,0.000851936,-1.21E-06
404733309,primary,20,0.000954338,0.000950388,-3.95E-06
404733309,primary,25,0.000868783,0.000865385,-3.40E-06
404733309,primary,30,0.000685654,0.000683409,-2.25E-06
404733309,primary,35,0.000603566,0.000601806,-1.76E-06
404733309,primary,40,0.000546071,0.000544851,-1.22E-06
404733309,primary,45,0.000530196,0.000529307,-8.89E-07
404733309,primary,50,0.000530916,0.000530148,-7.68E-07
404733309,primary,60,0.00055096,0.000550482,-4.77E-07
26564826,trunk,5,0.004692526,0.004588599,-0.000103927
26564826,trunk,10,0.002920018,0.002860271,-5.97E-05
26564826,trunk,15,0.001863963,0.001831525,-3.24E-05
26564826,trunk,20,0.001092276,0.001071728,-2.05E-05
26564826,trunk,25,0.000717257,0.000706627,-1.06E-05
26564826,trunk,30,0.000559155,0.000551576,-7.58E-06
26564826,trunk,35,0.000519658,0.000511554,-8.10E-06
26564826,trunk,40,0.000462557,0.000455153,-7.40E-06
26564826,trunk,45,0.000462953,0.00045611,-6.84E-06
26564826,trunk,50,0.000527947,0.000522455,-5.49E-06
26564826,trunk,60,0.000453079,0.000426446,-2.66E-05
26924173,trunk,5,0.004587816,0.004519951,-6.79E-05
26924173,trunk,10,0.002738565,0.002701022,-3.75E-05
26924173,trunk,15,0.001968098,0.001941435,-2.67E-05
26924173,trunk,20,0.00100353,0.000990307,-1.32E-05
26924173,trunk,25,0.000699907,0.000692146,-7.76E-06
26924173,trunk,30,0.000541841,0.000536204,-5.64E-06
26924173,trunk,35,0.000520131,0.00051368,-6.45E-06
26924173,trunk,40,0.000437559,0.000431442,-6.12E-06
26924173,trunk,45,0.000439201,0.000433707,-5.49E-06
26924173,trunk,50,0.000504724,0.000499976,-4.75E-06
26924173,trunk,60,0.000445985,0.00041579,-3.02E-05
51388059,trunk,5,0.004750189,0.004748005,-2.18E-06
51388059,trunk,10,0.002556369,0.002518026,-3.83E-05
51388059,trunk,15,0.002064973,0.002023755,-4.12E-05
51388059,trunk,20,0.001544113,0.001508485,-3.56E-05
51388059,trunk,25,0.001366406,0.001339689,-2.67E-05
51388059,trunk,30,0.000914293,0.00089738,-1.69E-05
51388059,trunk,35,0.000773577,0.000759148,-1.44E-05
51388059,trunk,40,0.000674286,0.000664081,-1.02E-05
51388059,trunk,45,0.000642102,0.000633473,-8.63E-06
51388059,trunk,50,0.00052188,0.000516133,-5.75E-06
51388059,trunk,60,0.000445561,0.000442234,-3.33E-06
108226850,primary_link,5,0.002277495,0.002277018,-4.78E-07
108226850,primary_link,10,0.001436021,0.001435826,-1.95E-07
108226850,primary_link,15,0.001277306,0.001277168,-1.38E-07
108226850,primary_link,20,0.001210296,0.001210218,-7.83E-08
108226850,primary_link,25,0.001101356,0.0011013,-5.53E-08
108226850,primary_link,30,0.001270749,0.001270728,-2.12E-08
108226850,primary_link,35,0.000893039,0.000893028,-1.13E-08
108226850,primary_link,40,0.000790909,0.000790902,-6.54E-09
108226850,primary_link,45,0.000725942,0.000725939,-2.96E-09
108226850,primary_link,50,0.000672359,0.000672356,-2.21E-09
108226850,primary_link,60,0.000563808,0.000563806,-1.27E-09
1002842011,residential,5,0.00976008,0.009755096,-4.98E-06
1002842011,residential,10,0.004308154,0.00430801,-1.44E-07
1002842011,residential,15,0.003303936,0.003303896,-3.93E-08
1002842011,residential,20,0.002736222,0.002736196,-2.62E-08
1002842011,residential,25,0.00253029,0.002530269,-2.08E-08
1002842011,residential,30,0.002094366,0.002094351,-1.47E-08
1002842011,residential,35,0.001680368,0.00168036,-7.95E-09
1002842011,residential,40,0.001325703,0.001325699,-3.99E-09
1002842011,residential,45,0.000896236,0.000896233,-2.29E-09
1002842011,residential,50,0.000745038,0.000745036,-1.44E-09
1002842011,residential,60,0.000550934,0.000550933,-7.06E-10
51388059,trunk,5,0.004750189,0.004748005,-2.18E-06
51388059,trunk,10,0.002556369,0.002518026,-3.83E-05
51388059,trunk,15,0.002064973,0.002023755,-4.12E-05
51388059,trunk,20,0.001544113,0.001508485,-3.56E-05
51388059,trunk,25,0.001366406,0.001339689,-2.67E-05
51388059,trunk,30,0.000914293,0.00089738,-1.69E-05
51388059,trunk,35,0.000773577,0.000759148,-1.44E-05
51388059,trunk,40,0.000674286,0.000664081,-1.02E-05
51388059,trunk,45,0.000642102,0.000633473,-8.63E-06
51388059,trunk,50,0.00052188,0.000516133,-5.75E-06
51388059,trunk,60,0.000445561,0.000442234,-3.33E-06
777218554,primary,5,0.004788152,0.004752918,-3.52E-05
777218554,primary,10,0.001375287,0.00137465,-6.37E-07
777218554,primary,15,0.001055276,0.001054796,-4.81E-07
777218554,primary,20,0.000902881,0.000902411,-4.70E-07
777218554,primary,25,0.000904501,0.000904117,-3.84E-07
777218554,primary,30,0.000702796,0.000701511,-1.28E-06
777218554,primary,35,0.00081592,0.000814995,-9.26E-07
777218554,primary,40,0.000694365,0.000693658,-7.07E-07
777218554,primary,45,0.000612106,0.000611666,-4.40E-07
777218554,primary,50,0.000633732,0.000633379,-3.53E-07
777218554,primary,60,0.000562862,0.000562608,-2.54E-07
51392261,trunk,5,0.006882199,0.006687874,-0.000194325
51392261,trunk,10,0.004889535,0.004847822,-4.17E-05
51392261,trunk,15,0.002954847,0.002941058,-1.38E-05
51392261,trunk,20,0.00282727,0.002818815,-8.45E-06
51392261,trunk,25,0.002327687,0.002316486,-1.12E-05
51392261,trunk,30,0.002048811,0.002039439,-9.37E-06
51392261,trunk,35,0.001530317,0.001524144,-6.17E-06
51392261,trunk,40,0.001325227,0.001322014,-3.21E-06
51392261,trunk,45,0.000963392,0.000961405,-1.99E-06
51392261,trunk,50,0.000747642,0.000746374,-1.27E-06
51392261,trunk,60,0.000534743,0.00053413,-6.13E-07
51389700,trunk,5,0.005443728,0.005351943,-9.18E-05
51389700,trunk,10,0.003633104,0.00359966,-3.34E-05
51389700,trunk,15,0.003184657,0.003170453,-1.42E-05
51389700,trunk,20,0.002480377,0.002471747,-8.63E-06
51389700,trunk,25,0.002074968,0.002067122,-7.85E-06
51389700,trunk,30,0.001594931,0.001589769,-5.16E-06
51389700,trunk,35,0.00126777,0.001263846,-3.92E-06
51389700,trunk,40,0.001115573,0.001112815,-2.76E-06
51389700,trunk,45,0.000897372,0.000895564,-1.81E-06
51389700,trunk,50,0.000624396,0.000623318,-1.08E-06
51389700,trunk,60,0.000492747,0.000492137,-6.10E-07
26564826,trunk,5,0.004692526,0.004588599,-0.000103927
26564826,trunk,10,0.002920018,0.002860271,-5.97E-05
26564826,trunk,15,0.001863963,0.001831525,-3.24E-05
26564826,trunk,20,0.001092276,0.001071728,-2.05E-05
26564826,trunk,25,0.000717257,0.000706627,-1.06E-05
26564826,trunk,30,0.000559155,0.000551576,-7.58E-06
26564826,trunk,35,0.000519658,0.000511554,-8.10E-06
26564826,trunk,40,0.000462557,0.000455153,-7.40E-06
26564826,trunk,45,0.000462953,0.00045611,-6.84E-06
26564826,trunk,50,0.000527947,0.000522455,-5.49E-06
26564826,trunk,60,0.000453079,0.000426446,-2.66E-05
294513395,tertiary,5,0.012092118,0.011640794,-0.000451324
294513395,tertiary,10,0.003491807,0.003487187,-4.62E-06
294513395,tertiary,15,0.001939377,0.001937925,-1.45E-06
294513395,tertiary,20,0.001296491,0.001295687,-8.05E-07
294513395,tertiary,25,0.001255649,0.001255161,-4.89E-07
294513395,tertiary,30,0.000760884,0.000760645,-2.40E-07
294513395,tertiary,35,0.000627784,0.000627635,-1.48E-07
294513395,tertiary,40,0.000599866,0.000599791,-7.54E-08
294513395,tertiary,45,0.00061603,0.000615979,-5.10E-08
294513395,tertiary,50,0.000529788,0.000529757,-3.19E-08
294513395,tertiary,60,0.000472019,0.000472003,-1.57E-08
26296050,trunk,5,0.004968152,0.004938453,-2.97E-05
26296050,trunk,10,0.002856901,0.002844091,-1.28E-05
26296050,trunk,15,0.001544859,0.001539162,-5.70E-06
26296050,trunk,20,0.001183852,0.001177983,-5.87E-06
26296050,trunk,25,0.000881169,0.000871472,-9.70E-06
26296050,trunk,30,0.000669643,0.000662463,-7.18E-06
26296050,trunk,35,0.000518675,0.000508857,-9.82E-06
26296050,trunk,40,0.000558713,0.000548844,-9.87E-06
26296050,trunk,45,0.000554344,0.000546098,-8.25E-06
26296050,trunk,50,0.000524357,0.000519427,-4.93E-06
26296050,trunk,60,0.000459192,0.000455547,-3.65E-06
32772421,primary_link,5,0.002852427,0.002849874,-2.55E-06
32772421,primary_link,10,0.001575435,0.001574437,-9.98E-07
32772421,primary_link,15,0.001251665,0.001251045,-6.20E-07
32772421,primary_link,20,0.001194778,0.001194393,-3.84E-07
32772421,primary_link,25,0.001584791,0.00158464,-1.51E-07
32772421,primary_link,30,0.001388021,0.001387919,-1.02E-07
32772421,primary_link,35,0.00101926,0.001019224,-3.67E-08
32772421,primary_link,40,0.000885329,0.000885311,-1.80E-08
32772421,primary_link,45,0.000798383,0.00079837,-1.24E-08
32772421,primary_link,50,0.00075696,0.00075695,-9.74E-09
32772421,primary_link,60,0.000554467,0.000554462,-4.83E-09
26277443,trunk,5,0.004624909,0.004536784,-8.81E-05
26277443,trunk,10,0.002876499,0.002825939,-5.06E-05
26277443,trunk,15,0.001915804,0.001887293,-2.85E-05
26277443,trunk,20,0.00102412,0.001007355,-1.68E-05
26277443,trunk,25,0.0007128,0.000703311,-9.49E-06
26277443,trunk,30,0.00055654,0.000549828,-6.71E-06
26277443,trunk,35,0.000518412,0.000511123,-7.29E-06
26277443,trunk,40,0.000453107,0.000446165,-6.94E-06
26277443,trunk,45,0.000461104,0.000454711,-6.39E-06
26277443,trunk,50,0.000528051,0.000522856,-5.19E-06
26277443,trunk,60,0.000450935,0.000421519,-2.94E-05
51392261,trunk,5,0.006882199,0.006687874,-0.000194325
51392261,trunk,10,0.004889535,0.004847822,-4.17E-05
51392261,trunk,15,0.002954847,0.002941058,-1.38E-05
51392261,trunk,20,0.00282727,0.002818815,-8.45E-06
51392261,trunk,25,0.002327687,0.002316486,-1.12E-05
51392261,trunk,30,0.002048811,0.002039439,-9.37E-06
51392261,trunk,35,0.001530317,0.001524144,-6.17E-06
51392261,trunk,40,0.001325227,0.001322014,-3.21E-06
51392261,trunk,45,0.000963392,0.000961405,-1.99E-06
51392261,trunk,50,0.000747642,0.000746374,-1.27E-06
